,forecast_vol,realised_vol,leverage,actual_risk,target_risk,utilisation
2018-06-08,0.067348,0.08319127450036767,0.1407211798629096,0.011706774301990925,0.1,0.11706774301990924
2018-06-11,0.067348,0.08355576177141177,0.14087031173019116,0.011770526207592365,0.1,0.11770526207592365
2018-06-12,0.067348,0.07906928907282447,0.14058288403250765,0.011115788696257707,0.1,0.11115788696257707
2018-06-13,0.067348,0.07651307178188939,0.14084841969584158,0.01077674524655361,0.1,0.1077674524655361
2018-06-14,0.067348,0.07345326791026076,0.14096113148105757,0.010354055755611614,0.1,0.10354055755611613
2018-06-15,0.067348,0.08082875172155533,0.0,0.0,0.1,0.0
2018-06-18,0.067348,0.0800579345365943,0.0,0.0,0.1,0.0
2018-06-19,0.067348,0.0805995959224422,0.0,0.0,0.1,0.0
2018-06-20,0.067348,0.08073061251764303,0.0,0.0,0.1,0.0
2018-06-21,0.067348,0.07498841375209046,0.0,0.0,0.1,0.0
2018-06-22,0.074329,0.08135866360000531,0.12972715562784812,0.01055442801451163,0.1,0.1055442801451163
2018-06-25,0.074329,0.0818369927372093,0.13058187061131513,0.010686427596829402,0.1,0.10686427596829401
2018-06-26,0.074329,0.08020361773178886,0.13101690066895488,0.01050802941765661,0.1,0.10508029417656609
2018-06-27,0.074329,0.08586266467642852,0.13244508279084172,0.011372087731711856,0.1,0.11372087731711855
2018-06-28,0.074329,0.08725338921126077,0.13149907168468963,0.011473739682623706,0.1,0.11473739682623706
2018-06-29,0.074329,0.08806064073950731,0.1310478348148104,0.011540156301317316,0.1,0.11540156301317316
2018-07-02,0.074329,0.08827215481211431,0.13034449554690697,0.011505789489823516,0.1,0.11505789489823515
2018-07-03,0.074329,0.08089518535265583,0.13011798879874328,0.010525918821589132,0.1,0.10525918821589132
2018-07-04,0.074329,0.08514783276298227,0.0,0.0,0.1,0.0
2018-07-05,0.074329,0.08622386890783967,0.0,0.0,0.1,0.0
2018-07-06,0.074329,0.08553339716225343,0.0,0.0,0.1,0.0
2018-07-09,0.074329,0.0857182527444855,0.0,0.0,0.1,0.0
2018-07-10,0.074329,0.08797252956644436,0.0,0.0,0.1,0.0
2018-07-11,0.074329,0.08785406626985524,0.0,0.0,0.1,0.0
2018-07-12,0.074329,0.08965392769632773,0.0,0.0,0.1,0.0
2018-07-13,0.074329,0.099090391694039,0.0,0.0,0.1,0.0
2018-07-16,0.090089,0.111333855833183,0.15406798400017302,0.017152982719184407,0.1,0.17152982719184406
2018-07-17,0.090089,0.11119337063406408,0.15465359045090074,0.01719645400289576,0.1,0.17196454002895759
2018-07-18,0.090089,0.11103212180828863,0.1537393055662873,0.017070001302357717,0.1,0.17070001302357715
2018-07-19,0.090089,0.1207896412833211,0.15162874606452106,0.018315181845373285,0.1,0.18315181845373285
2018-07-20,0.090089,0.12082464164567687,0.15204958844769495,0.01837133703656539,0.1,0.1837133703656539
2018-07-23,0.090089,0.1185591562139151,0.1513372076231123,0.017942411639566277,0.1,0.17942411639566275
2018-07-24,0.090089,0.11714678594182636,0.15104269293303926,0.01769416601710376,0.1,0.1769416601710376
2018-07-25,0.090089,0.11711372672781507,0.0,0.0,0.1,0.0
2018-07-26,0.090089,0.11164973372007507,0.0,0.0,0.1,0.0
2018-07-27,0.090089,0.11275090441944174,0.0,0.0,0.1,0.0
2018-07-30,0.090089,0.11232757792784914,0.0,0.0,0.1,0.0
2018-07-31,0.090089,0.11085947159975369,0.0,0.0,0.1,0.0
2018-08-01,0.090089,0.11254674924608786,0.0,0.0,0.1,0.0
2018-08-02,0.090089,0.114255843973614,0.0,0.0,0.1,0.0
2018-08-03,0.090089,0.11336160156232901,0.0,0.0,0.1,0.0
2018-08-06,0.090089,0.11336856587740336,0.0,0.0,0.1,0.0
2018-08-07,0.090089,0.11613103088484268,0.0,0.0,0.1,0.0
2018-08-08,0.090089,0.11396323726183871,0.0,0.0,0.1,0.0
2018-08-09,0.090089,0.11546557690198322,0.0,0.0,0.1,0.0
2018-08-10,0.090089,0.11491297237776917,0.0,0.0,0.1,0.0
2018-08-13,0.090089,0.10912829531467155,0.0,0.0,0.1,0.0
2018-08-14,0.090089,0.08795950346973462,0.0,0.0,0.1,0.0
2018-08-15,0.090089,0.08692314814141519,0.0,0.0,0.1,0.0
2018-08-16,0.090089,0.09984328244781623,0.0,0.0,0.1,0.0
2018-08-17,0.090089,0.0917859454755439,0.0,0.0,0.1,0.0
2018-08-20,0.090089,0.0937022856071058,0.0,0.0,0.1,0.0
2018-08-21,0.090089,0.0940223552128065,0.0,0.0,0.1,0.0
2018-08-22,0.090089,0.09627045818747612,0.0,0.0,0.1,0.0
2018-08-23,0.08893,0.09590619972139357,0.10371501534515033,0.009946912975799386,0.1,0.09946912975799385
2018-08-24,0.08893,0.09591638452586229,0.10369901040092719,0.009946434156566725,0.1,0.09946434156566725
2018-08-27,0.08893,0.09298153967277764,0.10376260148115726,0.00964800644617084,0.1,0.0964800644617084
2018-08-28,0.08893,0.09362738872432876,0.10340494663315995,0.009681535134441336,0.1,0.09681535134441335
2018-08-29,0.08893,0.09431008233148461,0.10380243247873124,0.009789615953277514,0.1,0.09789615953277514
2018-08-30,0.08893,0.09238180060154962,0.10358156693539201,0.00956905166262145,0.1,0.09569051662621449
2018-08-31,0.08893,0.08921238073607357,0.0,0.0,0.1,0.0
2018-09-03,0.08893,0.09251826427768528,0.0,0.0,0.1,0.0
2018-09-04,0.08893,0.09264961805248183,0.0,0.0,0.1,0.0
2018-09-05,0.08893,0.09103458115195526,0.0,0.0,0.1,0.0
2018-09-06,0.08893,0.09106523605172254,0.0,0.0,0.1,0.0
2018-09-07,0.08893,0.0881692311392898,0.0,0.0,0.1,0.0
2018-09-10,0.08893,0.08812171629881531,0.0,0.0,0.1,0.0
2018-09-11,0.087855,0.08910990030540006,0.14367929900920975,0.012803248010660446,0.1,0.12803248010660445
2018-09-12,0.087855,0.08639503044081905,0.14402752927305462,0.01244326277586151,0.1,0.1244326277586151
2018-09-13,0.087855,0.08527506560897999,0.14375338609312338,0.012258579430604127,0.1,0.12258579430604127
2018-09-14,0.087855,0.07651717764366055,0.14498216410014464,0.011093626005613113,0.1,0.11093626005613112
2018-09-17,0.087855,0.07432845873326385,0.14554323214969297,0.010818004124744296,0.1,0.10818004124744295
2018-09-18,0.087855,0.07865336608486331,0.1472237666182946,0.011579644812221204,0.1,0.11579644812221203
2018-09-19,0.087855,0.07517202029977423,0.14754496851567606,0.01109125336838995,0.1,0.11091253368389949
2018-09-20,0.087855,0.07903556343469346,0.14644118132439787,0.011574061276015896,0.1,0.11574061276015896
2018-09-21,0.087855,0.08445104684791108,0.14520325463925282,0.012262566860008702,0.1,0.12262566860008701
2018-09-24,0.087855,0.09082027891778763,0.14699581852194415,0.01335020123791146,0.1,0.1335020123791146
2018-09-25,0.087855,0.09671011425190887,0.14888801972530044,0.014398977398374266,0.1,0.14398977398374266
2018-09-26,0.087855,0.0953137185199797,0.14884062611011298,0.01418655354139685,0.1,0.14186553541396849
2018-09-27,0.087855,0.09596219451052156,0.14858453382338283,0.014258497936014632,0.1,0.1425849793601463
2018-09-28,0.087855,0.09847501965557905,0.15022772573472137,0.014793678244539626,0.1,0.14793678244539624
2018-10-01,0.087855,0.09768710744556408,0.1492220269017505,0.014577068175196153,0.1,0.14577068175196153
2018-10-02,0.087855,0.09522007287511984,0.1484409199827251,0.014134555218404917,0.1,0.14134555218404918
2018-10-03,0.087855,0.09545528901291764,0.1492377360195748,0.01424553122338202,0.1,0.14245531223382019
2018-10-04,0.087855,0.0923559571809544,0.14896914565641167,0.013758188037526917,0.1,0.13758188037526917
2018-10-05,0.087855,0.09246844128813983,0.14910088019608336,0.013787125986421504,0.1,0.13787125986421503
2018-10-08,0.087855,0.0925458331487792,0.1490699314417795,0.01379580100271088,0.1,0.13795801002710878
2018-10-09,0.087855,0.09257127101017423,0.14955479620344853,0.01384447757022081,0.1,0.1384447757022081
2018-10-10,0.087855,0.09313725463656322,0.15115378176463892,0.014078048261492683,0.1,0.14078048261492682
2018-10-11,0.087855,0.09317451258539529,0.15138775873865606,0.014105480631869696,0.1,0.14105480631869693
2018-10-12,0.087855,0.09255654726555075,0.1522031334621686,0.014087396516256137,0.1,0.14087396516256137
2018-10-15,0.087855,0.10223459762154723,0.1502012479398923,0.01535576414538914,0.1,0.1535576414538914
2018-10-16,0.087855,0.10204346318906399,0.1502889861979352,0.015336008630810747,0.1,0.15336008630810746
2018-10-17,0.087855,0.09866276406034083,0.14955467735927472,0.014755477846418518,0.1,0.14755477846418516
2018-10-18,0.087855,0.1015823206876477,0.0,0.0,0.1,0.0
2018-10-19,0.087855,0.10007415688073966,0.0,0.0,0.1,0.0
2018-10-22,0.094836,0.0962481346483666,0.10871630965923652,0.010463742010555714,0.1,0.10463742010555714
2018-10-23,0.094836,0.09153701839903927,0.10932782128779536,0.010007542788747801,0.1,0.100075427887478
2018-10-24,0.094836,0.08637245802891179,0.10863272142566797,0.009382875171904973,0.1,0.09382875171904972
2018-10-25,0.094836,0.08651206647609606,0.1087280200211422,0.009406285695883356,0.1,0.09406285695883355
2018-10-26,0.094836,0.08663652598340849,0.10852419873158418,0.00940215956323748,0.1,0.09402159563237479
2018-10-29,0.094836,0.07868066487264735,0.1084114398361999,0.008529884166113215,0.1,0.08529884166113215
2018-10-30,0.094836,0.08088380295209226,0.10907207722431543,0.008822164401786918,0.1,0.08822164401786918
2018-10-31,0.094836,0.0806678203593392,0.10946418388654107,0.008830237121541167,0.1,0.08830237121541167
2018-11-01,0.094836,0.08481965669388937,0.0,0.0,0.1,0.0
2018-11-02,0.094836,0.08456764833426868,0.0,0.0,0.1,0.0
2018-11-05,0.094836,0.08553009708450653,0.0,0.0,0.1,0.0
2018-11-06,0.094836,0.08555779291430794,0.0,0.0,0.1,0.0
2018-11-07,0.094836,0.08535545315864376,0.0,0.0,0.1,0.0
2018-11-08,0.094836,0.07900643579436092,0.0,0.0,0.1,0.0
2018-11-09,0.094836,0.08098615180774417,0.0,0.0,0.1,0.0
2018-11-12,0.094836,0.0790786047731393,0.0,0.0,0.1,0.0
2018-11-13,0.094836,0.06916310187822362,0.0,0.0,0.1,0.0
2018-11-14,0.083151,0.08862236328637209,0.1704101937577326,0.015102154098898835,0.1,0.15102154098898835
2018-11-15,0.083151,0.09501119234434391,0.1728353517238683,0.016421292846538784,0.1,0.16421292846538782
2018-11-16,0.083151,0.09298089357360832,0.17196230383523972,0.015989208671576924,0.1,0.15989208671576924
2018-11-19,0.083151,0.09088103346015938,0.17177614217432163,0.01561119332460162,0.1,0.1561119332460162
2018-11-20,0.083151,0.0964781315016454,0.17017834572291798,0.016418488817388156,0.1,0.16418488817388155
2018-11-21,0.083151,0.09576310779807129,0.16963286361294988,0.016244570204262444,0.1,0.16244570204262443
2018-11-22,0.083151,0.09121691948447294,0.17016826722854847,0.01552222513059878,0.1,0.1552222513059878
2018-11-23,0.083151,0.09401376793369352,0.1717769186568296,0.016149395366968126,0.1,0.16149395366968125
2018-11-26,0.083151,0.09490888219410129,0.17105915188816231,0.016235032894776475,0.1,0.16235032894776474
2018-11-27,0.083151,0.09588960193356463,0.17043448541522022,0.016342894962217393,0.1,0.1634289496221739
2018-11-28,0.083151,0.104862898112847,0.0,0.0,0.1,0.0
2018-11-29,0.083151,0.10418987219409129,0.0,0.0,0.1,0.0
2018-11-30,0.083151,0.10159897830257596,0.0,0.0,0.1,0.0
2018-12-03,0.083151,0.1018806418455131,0.0,0.0,0.1,0.0
2018-12-04,0.099896,0.10236255200244038,0.0,0.0,0.1,0.0
2018-12-05,0.099896,0.10237913054503943,0.0,0.0,0.1,0.0
2018-12-06,0.100951,0.1069318376777329,0.0,0.0,0.1,0.0
2018-12-07,0.104267,0.10918115609329822,0.0,0.0,0.1,0.0
2018-12-10,0.104267,0.11943751716220209,0.0,0.0,0.1,0.0
2018-12-11,0.104267,0.12130846854193467,0.0,0.0,0.1,0.0
2018-12-12,0.105497,0.12195964807110762,0.0,0.0,0.1,0.0
2018-12-13,0.105497,0.11538501977948969,0.0,0.0,0.1,0.0
2018-12-14,0.105497,0.12594834066777927,0.0,0.0,0.1,0.0
2018-12-17,0.105497,0.12673387914469053,0.0,0.0,0.1,0.0
2018-12-18,0.105497,0.1267319240932695,0.0,0.0,0.1,0.0
2018-12-19,0.105497,0.12499230774663057,0.0,0.0,0.1,0.0
2018-12-20,0.105497,0.13126812996164372,0.0,0.0,0.1,0.0
2018-12-21,0.105497,0.1320065011637814,0.0,0.0,0.1,0.0
2018-12-24,0.105497,0.12838172266243272,0.0,0.0,0.1,0.0
2018-12-25,0.105497,0.1297554541060835,0.0,0.0,0.1,0.0
2018-12-26,0.111352,0.12999835103518656,0.0,0.0,0.1,0.0
2018-12-27,0.111352,0.12264471153266678,0.0,0.0,0.1,0.0
2018-12-28,0.111352,0.12263557568006582,0.0,0.0,0.1,0.0
2018-12-31,0.111352,0.12395680859807374,0.0,0.0,0.1,0.0
2019-01-01,0.111352,0.12362174363372551,0.0,0.0,0.1,0.0
2019-01-02,0.111352,0.12244410849998102,0.0,0.0,0.1,0.0
2019-01-03,0.111352,0.1225589859887025,0.0,0.0,0.1,0.0
2019-01-04,0.111352,0.11725140927989293,0.0,0.0,0.1,0.0
2019-01-07,0.111352,0.1127955686504074,0.0,0.0,0.1,0.0
2019-01-08,0.111352,0.10600749939691341,0.0,0.0,0.1,0.0
2019-01-09,0.111352,0.10173271419260277,0.0,0.0,0.1,0.0
2019-01-10,0.093423,0.09809071781644531,0.12519862033119167,0.012280822537915194,0.1,0.12280822537915193
2019-01-11,0.093423,0.09150384059634807,0.12535635833309744,0.011470588230650437,0.1,0.11470588230650436
2019-01-14,0.093423,0.06861011916232161,0.12546934277949223,0.008608466559319138,0.1,0.08608466559319138
2019-01-15,0.093423,0.06572369661581381,0.1249720550969266,0.008213625434645173,0.1,0.08213625434645172
2019-01-16,0.093423,0.06545799565725113,0.1253521437488787,0.008205300081141223,0.1,0.08205300081141222
2019-01-17,0.093423,0.06519579828691506,0.1253826575374442,0.008174422449488563,0.1,0.08174422449488562
2019-01-18,0.093423,0.06979248768276086,0.12728351257243561,0.00888343298343025,0.1,0.0888343298343025
2019-01-21,0.093423,0.07287426416140064,0.1287622995112002,0.009383457828608591,0.1,0.0938345782860859
2019-01-22,0.093423,0.07244223147667903,0.12921593961310773,0.00936069100792933,0.1,0.0936069100792933
2019-01-23,0.093423,0.07388569174342026,0.128665939572831,0.00950657194915573,0.1,0.09506571949155729
2019-01-24,0.093423,0.07780522905211629,0.12781598552725992,0.009944752030470438,0.1,0.09944752030470437
2019-01-25,0.093423,0.08069593675117794,0.12896728617526737,0.010407135968170441,0.1,0.1040713596817044
2019-01-28,0.093423,0.08054522109667808,0.12931382135108158,0.010415610331579197,0.1,0.10415610331579196
2019-01-29,0.093423,0.07363605115860178,0.12985260650527763,0.00956183317570041,0.1,0.09561833175700409
2019-01-30,0.093423,0.08391734381105692,0.12844283882725357,0.010778581865934809,0.1,0.10778581865934808
2019-01-31,0.093423,0.0848417886778181,0.12936903245377512,0.01097590011289698,0.1,0.1097590011289698
2019-02-01,0.093423,0.08498793633712876,0.12988542187422186,0.011038693965367479,0.1,0.11038693965367478
2019-02-04,0.093423,0.08802996933566029,0.12902822244783052,0.011358350465517275,0.1,0.11358350465517275
2019-02-05,0.093423,0.08888395969056459,0.12873300005751054,0.011442298787957215,0.1,0.11442298787957214
2019-02-06,0.093423,0.0869443397448729,0.12907968017420957,0.011222747567226011,0.1,0.1122274756722601
2019-02-07,0.093423,0.08695082788333279,0.12924226663299077,0.011237722081256984,0.1,0.11237722081256983
2019-02-08,0.093423,0.08718046617209103,0.12910325967049718,0.011255282362410465,0.1,0.11255282362410464
2019-02-11,0.093423,0.08726547095857622,0.12912936586556464,0.011268534926840794,0.1,0.11268534926840792
2019-02-12,0.093423,0.08752110698810248,0.1290256198467404,0.011292465078812805,0.1,0.11292465078812805
2019-02-13,0.093423,0.08583423873496894,0.1292757739335953,0.011096287642464094,0.1,0.11096287642464094
2019-02-14,0.093423,0.09036227798973294,0.13069004386191183,0.011809450073940467,0.1,0.11809450073940467
2019-02-15,0.093423,0.10665896199060289,0.0,0.0,0.1,0.0
2019-02-18,0.093423,0.09688517883527634,0.0,0.0,0.1,0.0
2019-02-19,0.093423,0.09027236466801554,0.0,0.0,0.1,0.0
2019-02-20,0.093423,0.09005627384470559,0.0,0.0,0.1,0.0
2019-02-21,0.093423,0.08919010667775724,0.0,0.0,0.1,0.0
2019-02-22,0.090196,0.09334840232349888,0.1634102145168623,0.015254082448489319,0.1,0.15254082448489317
2019-02-25,0.090196,0.08935638548639578,0.1637889692971219,0.014635590278933066,0.1,0.14635590278933067
2019-02-26,0.090196,0.09755001568164996,0.0,0.0,0.1,0.0
2019-02-27,0.090196,0.10083091365128993,0.0,0.0,0.1,0.0
2019-02-28,0.090196,0.09744260905514966,0.0,0.0,0.1,0.0
2019-03-01,0.090196,0.09493290450120434,0.0,0.0,0.1,0.0
2019-03-04,0.090196,0.09403409453367366,0.0,0.0,0.1,0.0
2019-03-05,0.090196,0.09378279640267616,0.0,0.0,0.1,0.0
2019-03-06,0.090196,0.09363002245819717,0.0,0.0,0.1,0.0
2019-03-07,0.090196,0.0981723196777594,0.0,0.0,0.1,0.0
2019-03-08,0.090196,0.09920813134598437,0.0,0.0,0.1,0.0
2019-03-11,0.095293,0.10606821183682698,0.1820957527377368,0.01931457087597273,0.1,0.1931457087597273
2019-03-12,0.095293,0.10879898390370599,0.18379773771800956,0.019997007107519296,0.1,0.19997007107519296
2019-03-13,0.095293,0.10884097833541316,0.18454677674444306,0.020086251729512256,0.1,0.20086251729512256
2019-03-14,0.095293,0.1141177677615286,0.18702815594055677,0.021343235664491412,0.1,0.2134323566449141
2019-03-15,0.095293,0.11074948332883036,0.1877923233180186,0.02079790278059122,0.1,0.20797902780591218
2019-03-18,0.095293,0.09467558205842894,0.189084028444047,0.017901640450892684,0.1,0.17901640450892684
2019-03-19,0.095293,0.0948325308330008,0.18886396603992572,0.017910447882724074,0.1,0.17910447882724073
2019-03-20,0.095293,0.09491491845272403,0.18913346611775586,0.01795158751324784,0.1,0.1795158751324784
2019-03-21,0.095293,0.09704022484286687,0.18837403772793646,0.01827985897567764,0.1,0.18279858975677638
2019-03-22,0.095293,0.0973459273462409,0.18988930928723904,0.01848495090570344,0.1,0.18484950905703437
2019-03-25,0.095293,0.09243979745956352,0.18847876615164913,0.01742293896848688,0.1,0.17422938968486879
2019-03-26,0.095293,0.09293713583359123,0.18971413130794942,0.017631487990918657,0.1,0.17631487990918657
2019-03-27,0.095293,0.08841128116222728,0.18963652813388238,0.016766008407473297,0.1,0.16766008407473296
2019-03-28,0.095293,0.08122569257882283,0.1914119717678285,0.015547569974719953,0.1,0.15547569974719952
2019-03-29,0.095293,0.08095383879133876,0.19262627987715764,0.01559383680815072,0.1,0.15593836808150718
2019-04-01,0.095293,0.0847251344188988,0.19534163809668695,0.016550346545349683,0.1,0.1655034654534968
2019-04-02,0.095293,0.08404003961035977,0.1965566308570263,0.016518627042903355,0.1,0.16518627042903355
2019-04-03,0.095293,0.08897942531819036,0.19453855106266785,0.017309928475789615,0.1,0.17309928475789613
2019-04-04,0.095293,0.08802403631325147,0.19463113071409038,0.017132217717666286,0.1,0.17132217717666284
2019-04-05,0.095293,0.09273397740301934,0.19318835376417162,0.017915124432493195,0.1,0.17915124432493193
2019-04-08,0.095293,0.0944752421051444,0.19265680070416105,0.018201297889728168,0.1,0.18201297889728166
2019-04-09,0.095293,0.09309082935790035,0.19493964445864345,0.018147093177389342,0.1,0.18147093177389342
2019-04-10,0.095293,0.0915028533198652,0.19602051659765674,0.017936436577919587,0.1,0.17936436577919587
2019-04-11,0.095293,0.09372646082592292,0.1952267851842753,0.01829791563374485,0.1,0.1829791563374485
2019-04-12,0.095293,0.09117142489359957,0.1939987236165746,0.017687140059662713,0.1,0.17687140059662712
2019-04-15,0.095293,0.0908982903669869,0.1942297515116552,0.01765515235081415,0.1,0.1765515235081415
2019-04-16,0.095293,0.09328376504478887,0.1927289694797556,0.017978483906273806,0.1,0.17978483906273804
2019-04-17,0.095293,0.09413383933062057,0.0,0.0,0.1,0.0
2019-04-18,0.095293,0.09437878695717936,0.0,0.0,0.1,0.0
2019-04-19,0.095293,0.09611757752423167,0.0,0.0,0.1,0.0
2019-04-22,0.095293,0.09479245143536463,0.0,0.0,0.1,0.0
2019-04-23,0.095293,0.10377327539388798,0.0,0.0,0.1,0.0
2019-04-24,0.095293,0.10261797133532644,0.0,0.0,0.1,0.0
2019-04-25,0.095293,0.10256262051533048,0.0,0.0,0.1,0.0
2019-04-26,0.095293,0.09979198113002337,0.0,0.0,0.1,0.0
2019-04-29,0.095263,0.1044219176577279,0.11611345932535842,0.012124790088626516,0.1,0.12124790088626515
2019-04-30,0.095263,0.10490277059516691,0.0,0.0,0.1,0.0
2019-05-01,0.095263,0.10325214013601577,0.0,0.0,0.1,0.0
2019-05-02,0.095263,0.1004204860878345,0.0,0.0,0.1,0.0
2019-05-03,0.095263,0.10472769657714392,0.0,0.0,0.1,0.0
2019-05-06,0.095263,0.10818251422879907,0.0,0.0,0.1,0.0
2019-05-07,0.095263,0.10816434228433246,0.0,0.0,0.1,0.0
2019-05-08,0.099828,0.10464043228354698,0.12708640062347676,0.013298375898600643,0.1,0.13298375898600642
2019-05-09,0.099828,0.10389029704199723,0.12671092619163782,0.01316403576051584,0.1,0.1316403576051584
2019-05-10,0.099828,0.10493884157157644,0.12752510641642614,0.01338233693863177,0.1,0.1338233693863177
2019-05-13,0.099828,0.10533346409049105,0.12856664382776226,0.013542369960866548,0.1,0.13542369960866546
2019-05-14,0.099828,0.10541532681366268,0.1288858995045331,0.013586549217943243,0.1,0.13586549217943242
2019-05-15,0.099828,0.10180613605288023,0.12920737184907796,0.013154103277502318,0.1,0.1315410327750232
2019-05-16,0.099828,0.10039333154307797,0.129561294159995,0.013007089959754631,0.1,0.1300708995975463
2019-05-17,0.099828,0.10251718056461663,0.12892204573459357,0.013216724641333092,0.1,0.1321672464133309
2019-05-20,0.099828,0.09998168321778651,0.12890965020348163,0.01288860381036017,0.1,0.1288860381036017
2019-05-21,0.099828,0.09926147176493699,0.12889289609709692,0.012794098566642943,0.1,0.12794098566642942
2019-05-22,0.099828,0.08589646910183402,0.12934489934695445,0.011110270150235503,0.1,0.11110270150235503
2019-05-23,0.099828,0.08773493353237427,0.13034231932387746,0.011435574722335891,0.1,0.11435574722335891
2019-05-24,0.099828,0.09133777612323916,0.12952730457240216,0.011830735946880682,0.1,0.11830735946880681
2019-05-27,0.099828,0.09120813424043572,0.12953461210646083,0.01181461028978885,0.1,0.1181461028978885
