,forecast_vol,realised_vol,leverage,actual_risk,target_risk,utilisation
2018-06-08,0.067348,0.08319127450036767,0.1407211798629096,0.011706774301990925,0.1,0.11706774301990924
2018-06-11,0.067348,0.08355576177141177,0.14087031173019116,0.011770526207592365,0.1,0.11770526207592365
2018-06-12,0.067348,0.07906928907282447,0.14058288403250765,0.011115788696257707,0.1,0.11115788696257707
2018-06-13,0.067348,0.07651307178188939,0.14084841969584158,0.01077674524655361,0.1,0.1077674524655361
2018-06-14,0.067348,0.07345326791026076,0.14096113148105757,0.010354055755611614,0.1,0.10354055755611613
2018-06-15,0.067348,0.08082875172155533,0.0,0.0,0.1,0.0
2018-06-18,0.067348,0.0800579345365943,0.0,0.0,0.1,0.0
2018-06-19,0.067348,0.0805995959224422,0.0,0.0,0.1,0.0
2018-06-20,0.067348,0.08073061251764303,0.0,0.0,0.1,0.0
2018-06-21,0.067348,0.07498841375209046,0.0,0.0,0.1,0.0
2018-06-22,0.074329,0.08135866360000531,0.12972715562784812,0.01055442801451163,0.1,0.1055442801451163
2018-06-25,0.074329,0.0818369927372093,0.13058187061131513,0.010686427596829402,0.1,0.10686427596829401
2018-06-26,0.074329,0.08020361773178886,0.13101690066895488,0.01050802941765661,0.1,0.10508029417656609
2018-06-27,0.074329,0.08586266467642852,0.13244508279084172,0.011372087731711856,0.1,0.11372087731711855
2018-06-28,0.074329,0.08725338921126077,0.13149907168468963,0.011473739682623706,0.1,0.11473739682623706
2018-06-29,0.074329,0.08806064073950731,0.1310478348148104,0.011540156301317316,0.1,0.11540156301317316
2018-07-02,0.074329,0.08827215481211431,0.13034449554690697,0.011505789489823516,0.1,0.11505789489823515
2018-07-03,0.074329,0.08089518535265583,0.13011798879874328,0.010525918821589132,0.1,0.10525918821589132
2018-07-04,0.074329,0.08514783276298227,0.0,0.0,0.1,0.0
2018-07-05,0.074329,0.08622386890783967,0.0,0.0,0.1,0.0
2018-07-06,0.074329,0.08553339716225343,0.0,0.0,0.1,0.0
2018-07-09,0.074329,0.0857182527444855,0.0,0.0,0.1,0.0
2018-07-10,0.074329,0.08797252956644436,0.0,0.0,0.1,0.0
2018-07-11,0.074329,0.08785406626985524,0.0,0.0,0.1,0.0
2018-07-12,0.074329,0.08965392769632773,0.0,0.0,0.1,0.0
2018-07-13,0.074329,0.099090391694039,0.0,0.0,0.1,0.0
2018-07-16,0.090089,0.111333855833183,0.15406798400017302,0.017152982719184407,0.1,0.17152982719184406
2018-07-17,0.090089,0.11119337063406408,0.15465359045090074,0.01719645400289576,0.1,0.17196454002895759
2018-07-18,0.090089,0.11103212180828863,0.1537393055662873,0.017070001302357717,0.1,0.17070001302357715
2018-07-19,0.090089,0.1207896412833211,0.15162874606452106,0.018315181845373285,0.1,0.18315181845373285
2018-07-20,0.090089,0.12082464164567687,0.15204958844769495,0.01837133703656539,0.1,0.1837133703656539
2018-07-23,0.090089,0.1185591562139151,0.1513372076231123,0.017942411639566277,0.1,0.17942411639566275
2018-07-24,0.090089,0.11714678594182636,0.15104269293303926,0.01769416601710376,0.1,0.1769416601710376
2018-07-25,0.090089,0.11711372672781507,0.0,0.0,0.1,0.0
2018-07-26,0.090089,0.11164973372007507,0.0,0.0,0.1,0.0
2018-07-27,0.090089,0.11275090441944174,0.0,0.0,0.1,0.0
2018-07-30,0.090089,0.11232757792784914,0.0,0.0,0.1,0.0
2018-07-31,0.090089,0.11085947159975369,0.0,0.0,0.1,0.0
2018-08-01,0.090089,0.11254674924608786,0.0,0.0,0.1,0.0
2018-08-02,0.090089,0.114255843973614,0.0,0.0,0.1,0.0
2018-08-03,0.090089,0.11336160156232901,0.0,0.0,0.1,0.0
2018-08-06,0.090089,0.11336856587740336,0.0,0.0,0.1,0.0
2018-08-07,0.090089,0.11613103088484268,0.0,0.0,0.1,0.0
2018-08-08,0.090089,0.11396323726183871,0.0,0.0,0.1,0.0
2018-08-09,0.090089,0.11546557690198322,0.0,0.0,0.1,0.0
2018-08-10,0.090089,0.11491297237776917,0.0,0.0,0.1,0.0
2018-08-13,0.090089,0.10912829531467155,0.0,0.0,0.1,0.0
2018-08-14,0.090089,0.08795950346973462,0.0,0.0,0.1,0.0
2018-08-15,0.090089,0.08692314814141519,0.0,0.0,0.1,0.0
2018-08-16,0.090089,0.09984328244781623,0.0,0.0,0.1,0.0
2018-08-17,0.090089,0.0917859454755439,0.0,0.0,0.1,0.0
2018-08-20,0.090089,0.0937022856071058,0.0,0.0,0.1,0.0
2018-08-21,0.090089,0.0940223552128065,0.0,0.0,0.1,0.0
2018-08-22,0.090089,0.09627045818747612,0.0,0.0,0.1,0.0
2018-08-23,0.08893,0.09590619972139357,0.10371501534515033,0.009946912975799386,0.1,0.09946912975799385
2018-08-24,0.08893,0.09591638452586229,0.10369901040092719,0.009946434156566725,0.1,0.09946434156566725
2018-08-27,0.08893,0.09298153967277764,0.10376260148115726,0.00964800644617084,0.1,0.0964800644617084
2018-08-28,0.08893,0.09362738872432876,0.10340494663315995,0.009681535134441336,0.1,0.09681535134441335
2018-08-29,0.08893,0.09431008233148461,0.10380243247873124,0.009789615953277514,0.1,0.09789615953277514
2018-08-30,0.08893,0.09238180060154962,0.10358156693539201,0.00956905166262145,0.1,0.09569051662621449
2018-08-31,0.08893,0.08921238073607357,0.0,0.0,0.1,0.0
2018-09-03,0.08893,0.09251826427768528,0.0,0.0,0.1,0.0
2018-09-04,0.08893,0.09264961805248183,0.0,0.0,0.1,0.0
2018-09-05,0.08893,0.09103458115195526,0.0,0.0,0.1,0.0
2018-09-06,0.08893,0.09106523605172254,0.0,0.0,0.1,0.0
2018-09-07,0.08893,0.0881692311392898,0.0,0.0,0.1,0.0
2018-09-10,0.08893,0.08812171629881531,0.0,0.0,0.1,0.0
2018-09-11,0.087855,0.08910990030540006,0.14367929900920975,0.012803248010660446,0.1,0.12803248010660445
2018-09-12,0.087855,0.08639503044081905,0.14402752927305462,0.01244326277586151,0.1,0.1244326277586151
2018-09-13,0.087855,0.08527506560897999,0.14375338609312338,0.012258579430604127,0.1,0.12258579430604127
2018-09-14,0.087855,0.07651717764366055,0.14498216410014464,0.011093626005613113,0.1,0.11093626005613112
2018-09-17,0.087855,0.07432845873326385,0.14554323214969297,0.010818004124744296,0.1,0.10818004124744295
2018-09-18,0.087855,0.07865336608486331,0.1472237666182946,0.011579644812221204,0.1,0.11579644812221203
2018-09-19,0.087855,0.07517202029977423,0.14754496851567606,0.01109125336838995,0.1,0.11091253368389949
2018-09-20,0.087855,0.07903556343469346,0.14644118132439787,0.011574061276015896,0.1,0.11574061276015896
2018-09-21,0.087855,0.08445104684791108,0.14520325463925282,0.012262566860008702,0.1,0.12262566860008701
2018-09-24,0.087855,0.09082027891778763,0.14699581852194415,0.01335020123791146,0.1,0.1335020123791146
2018-09-25,0.087855,0.09671011425190887,0.14888801972530044,0.014398977398374266,0.1,0.14398977398374266
2018-09-26,0.087855,0.0953137185199797,0.14884062611011298,0.01418655354139685,0.1,0.14186553541396849
2018-09-27,0.087855,0.09596219451052156,0.14858453382338283,0.014258497936014632,0.1,0.1425849793601463
2018-09-28,0.087855,0.09847501965557905,0.15022772573472137,0.014793678244539626,0.1,0.14793678244539624
2018-10-01,0.087855,0.09768710744556408,0.1492220269017505,0.014577068175196153,0.1,0.14577068175196153
2018-10-02,0.087855,0.09522007287511984,0.1484409199827251,0.014134555218404917,0.1,0.14134555218404918
2018-10-03,0.087855,0.09545528901291764,0.1492377360195748,0.01424553122338202,0.1,0.14245531223382019
2018-10-04,0.087855,0.0923559571809544,0.14896914565641167,0.013758188037526917,0.1,0.13758188037526917
2018-10-05,0.087855,0.09246844128813983,0.14910088019608336,0.013787125986421504,0.1,0.13787125986421503
2018-10-08,0.087855,0.0925458331487792,0.1490699314417795,0.01379580100271088,0.1,0.13795801002710878
2018-10-09,0.087855,0.09257127101017423,0.14955479620344853,0.01384447757022081,0.1,0.1384447757022081
2018-10-10,0.087855,0.09313725463656322,0.15115378176463892,0.014078048261492683,0.1,0.14078048261492682
2018-10-11,0.087855,0.09317451258539529,0.15138775873865606,0.014105480631869696,0.1,0.14105480631869693
2018-10-12,0.087855,0.09255654726555075,0.1522031334621686,0.014087396516256137,0.1,0.14087396516256137
2018-10-15,0.087855,0.10223459762154723,0.1502012479398923,0.01535576414538914,0.1,0.1535576414538914
2018-10-16,0.087855,0.10204346318906399,0.1502889861979352,0.015336008630810747,0.1,0.15336008630810746
2018-10-17,0.087855,0.09866276406034083,0.14955467735927472,0.014755477846418518,0.1,0.14755477846418516
2018-10-18,0.087855,0.1015823206876477,0.0,0.0,0.1,0.0
2018-10-19,0.087855,0.10007415688073966,0.0,0.0,0.1,0.0
2018-10-22,0.094836,0.0962481346483666,0.10871630965923652,0.010463742010555714,0.1,0.10463742010555714
2018-10-23,0.094836,0.09153701839903927,0.10932782128779536,0.010007542788747801,0.1,0.100075427887478
2018-10-24,0.094836,0.08637245802891179,0.10863272142566797,0.009382875171904973,0.1,0.09382875171904972
2018-10-25,0.094836,0.08651206647609606,0.1087280200211422,0.009406285695883356,0.1,0.09406285695883355
2018-10-26,0.094836,0.08663652598340849,0.10852419873158418,0.00940215956323748,0.1,0.09402159563237479
2018-10-29,0.094836,0.07868066487264735,0.1084114398361999,0.008529884166113215,0.1,0.08529884166113215
2018-10-30,0.094836,0.08088380295209226,0.10907207722431543,0.008822164401786918,0.1,0.08822164401786918
2018-10-31,0.094836,0.0806678203593392,0.10946418388654107,0.008830237121541167,0.1,0.08830237121541167
2018-11-01,0.094836,0.08481965669388937,0.0,0.0,0.1,0.0
2018-11-02,0.094836,0.08456764833426868,0.0,0.0,0.1,0.0
2018-11-05,0.094836,0.08553009708450653,0.0,0.0,0.1,0.0
2018-11-06,0.094836,0.08555779291430794,0.0,0.0,0.1,0.0
2018-11-07,0.094836,0.08535545315864376,0.0,0.0,0.1,0.0
2018-11-08,0.094836,0.07900643579436092,0.0,0.0,0.1,0.0
2018-11-09,0.094836,0.08098615180774417,0.0,0.0,0.1,0.0
2018-11-12,0.094836,0.0790786047731393,0.0,0.0,0.1,0.0
2018-11-13,0.094836,0.06916310187822362,0.0,0.0,0.1,0.0
2018-11-14,0.083151,0.08862236328637209,0.1704101937577326,0.015102154098898835,0.1,0.15102154098898835
2018-11-15,0.083151,0.09501119234434391,0.1728353517238683,0.016421292846538784,0.1,0.16421292846538782
2018-11-16,0.083151,0.09298089357360832,0.17196230383523972,0.015989208671576924,0.1,0.15989208671576924
2018-11-19,0.083151,0.09088103346015938,0.17177614217432163,0.01561119332460162,0.1,0.1561119332460162
2018-11-20,0.083151,0.0964781315016454,0.17017834572291798,0.016418488817388156,0.1,0.16418488817388155
2018-11-21,0.083151,0.09576310779807129,0.16963286361294988,0.016244570204262444,0.1,0.16244570204262443
2018-11-22,0.083151,0.09121691948447294,0.17016826722854847,0.01552222513059878,0.1,0.1552222513059878
2018-11-23,0.083151,0.09401376793369352,0.1717769186568296,0.016149395366968126,0.1,0.16149395366968125
2018-11-26,0.083151,0.09490888219410129,0.17105915188816231,0.016235032894776475,0.1,0.16235032894776474
2018-11-27,0.083151,0.09588960193356463,0.17043448541522022,0.016342894962217393,0.1,0.1634289496221739
2018-11-28,0.083151,0.104862898112847,0.0,0.0,0.1,0.0
2018-11-29,0.083151,0.10418987219409129,0.0,0.0,0.1,0.0
2018-11-30,0.083151,0.10159897830257596,0.0,0.0,0.1,0.0
2018-12-03,0.083151,0.1018806418455131,0.0,0.0,0.1,0.0
2018-12-04,0.099896,0.10236255200244038,0.10458863638152073,0.010705959730467743,0.1,0.10705959730467743
2018-12-05,0.099896,0.10237913054503943,0.10461059225302898,0.010709941480666743,0.1,0.10709941480666743
2018-12-06,0.099896,0.1069318376777329,0.10370118856148267,0.011088958662244436,0.1,0.11088958662244436
2018-12-07,0.099896,0.10918115609329822,0.10295975467686945,0.011241265046702975,0.1,0.11241265046702975
2018-12-10,0.099896,0.11943751716220209,0.10422034853011168,0.012447819666215897,0.1,0.12447819666215897
2018-12-11,0.099896,0.12130846854193467,0.1035756539287381,0.012564603956324638,0.1,0.12564603956324638
2018-12-12,0.099896,0.12195964807110762,0.10304015640553378,0.012566741212410786,0.1,0.12566741212410784
2018-12-13,0.099896,0.11538501977948969,0.10413787017819637,0.012015950210305116,0.1,0.12015950210305115
2018-12-14,0.099896,0.12594834066777927,0.0,0.0,0.1,0.0
2018-12-17,0.099896,0.12673387914469053,0.0,0.0,0.1,0.0
2018-12-18,0.099896,0.1267319240932695,0.0,0.0,0.1,0.0
2018-12-19,0.099896,0.12499230774663057,0.0,0.0,0.1,0.0
2018-12-20,0.099896,0.13126812996164372,0.0,0.0,0.1,0.0
2018-12-21,0.099896,0.1320065011637814,0.0,0.0,0.1,0.0
2018-12-24,0.099896,0.12838172266243272,0.0,0.0,0.1,0.0
2018-12-25,0.099896,0.1297554541060835,0.0,0.0,0.1,0.0
2018-12-26,0.125659,0.12999835103518656,0.10406597099707003,0.013528404628494653,0.1,0.13528404628494653
2018-12-27,0.125659,0.12264471153266678,0.10389872249290433,0.012742628848754848,0.1,0.12742628848754847
2018-12-28,0.125659,0.12263557568006582,0.10389838554792707,0.012741638323899468,0.1,0.12741638323899468
2018-12-31,0.125659,0.12395680859807374,0.1030478227915387,0.012773479246218985,0.1,0.12773479246218986
2019-01-01,0.125659,0.12362174363372551,0.10297634874076483,0.012730115784367942,0.1,0.1273011578436794
2019-01-02,0.125659,0.12244410849998102,0.10288571824487122,0.01259775004787349,0.1,0.12597750047873488
2019-01-03,0.125659,0.1225589859887025,0.1031348921000719,0.012640107795839057,0.1,0.12640107795839056
2019-01-04,0.125659,0.11725140927989293,0.10284726572684448,0.012058986847056146,0.1,0.12058986847056145
2019-01-07,0.125659,0.1127955686504074,0.1032598127834957,0.011647249301649005,0.1,0.11647249301649004
2019-01-08,0.125659,0.10600749939691341,0.10404643678237964,0.011029702584459098,0.1,0.11029702584459097
2019-01-09,0.125659,0.10173271419260277,0.10424566987699452,0.010605194939412704,0.1,0.10605194939412703
2019-01-10,0.125659,0.09809071781644531,0.10458130022310687,0.010258454809061724,0.1,0.10258454809061723
2019-01-11,0.125659,0.09150384059634807,0.10471064512002022,0.009581426179803102,0.1,0.09581426179803101
2019-01-14,0.125659,0.06861011916232161,0.10480328850585792,0.007190566112990082,0.1,0.07190566112990082
2019-01-15,0.125659,0.06572369661581381,0.1043955066615721,0.006861258607879335,0.1,0.06861258607879335
2019-01-16,0.125659,0.06545799565725113,0.10470718924568101,0.00685392273892676,0.1,0.0685392273892676
2019-01-17,0.125659,0.06519579828691506,0.10473220984262505,0.006828100027042643,0.1,0.06828100027042643
2019-01-18,0.125659,0.06979248768276086,0.10629042632187781,0.007418273269865058,0.1,0.07418273269865057
2019-01-21,0.125659,0.07287426416140064,0.10750205529112655,0.007834133175179054,0.1,0.07834133175179053
2019-01-22,0.125659,0.07244223147667903,0.10787363561626671,0.00781460688154452,0.1,0.0781460688154452
2019-01-23,0.125659,0.07388569174342026,0.10742311972577495,0.007937031510175137,0.1,0.07937031510175137
2019-01-24,0.125659,0.07780522905211629,0.10672676299663461,0.008303900240944085,0.1,0.08303900240944084
2019-01-25,0.125659,0.08069593675117794,0.10766996765453293,0.008688528899851564,0.1,0.08688528899851564
2019-01-28,0.125659,0.08054522109667808,0.10795380488233366,0.008695163082475211,0.1,0.0869516308247521
2019-01-29,0.125659,0.07363605115860178,0.10839505152608805,0.007981783559514295,0.1,0.07981783559514295
2019-01-30,0.125659,0.08391734381105692,0.10724035283365077,0.008999325559160524,0.1,0.08999325559160523
2019-01-31,0.125659,0.0848417886778181,0.10799902408829569,0.009162830379109768,0.1,0.09162830379109768
2019-02-01,0.125659,0.08498793633712876,0.1084219239460483,0.009214555569875769,0.1,0.09214555569875768
2019-02-04,0.125659,0.08802996933566029,0.10771988092863627,0.009482577814988829,0.1,0.09482577814988828
2019-02-05,0.125659,0.08888395969056459,0.10747805417309361,0.00955307503474157,0.1,0.09553075034741569
2019-02-06,0.125659,0.0869443397448729,0.10776202957457,0.009369298510928454,0.1,0.09369298510928453
2019-02-07,0.125659,0.08695082788333279,0.10789519878009456,0.00938157685856598,0.1,0.09381576858565979
2019-02-08,0.125659,0.08718046617209103,0.10778134315490337,0.009396427740898588,0.1,0.09396427740898587
2019-02-11,0.125659,0.08726547095857622,0.10780272615754176,0.009407455668756304,0.1,0.09407455668756304
2019-02-12,0.125659,0.08752110698810248,0.10771774914033169,0.009427576647028554,0.1,0.09427576647028553
2019-02-13,0.125659,0.08583423873496894,0.10792264271762464,0.009263457879933351,0.1,0.09263457879933351
2019-02-14,0.125659,0.09036227798973294,0.10908074609961786,0.009856784702381147,0.1,0.09856784702381147
2019-02-15,0.125659,0.10665896199060289,0.0,0.0,0.1,0.0
2019-02-18,0.125659,0.09688517883527634,0.0,0.0,0.1,0.0
2019-02-19,0.125659,0.09027236466801554,0.0,0.0,0.1,0.0
2019-02-20,0.125659,0.09005627384470559,0.0,0.0,0.1,0.0
2019-02-21,0.125659,0.08919010667775724,0.0,0.0,0.1,0.0
2019-02-22,0.091675,0.09334840232349888,0.16336711617338182,0.015250059286982627,0.1,0.15250059286982626
2019-02-25,0.091675,0.08935638548639578,0.16374579061188463,0.01463173198769021,0.1,0.14631731987690208
2019-02-26,0.091675,0.09755001568164996,0.0,0.0,0.1,0.0
2019-02-27,0.091675,0.10083091365128993,0.0,0.0,0.1,0.0
2019-02-28,0.091675,0.09744260905514966,0.0,0.0,0.1,0.0
2019-03-01,0.091675,0.09493290450120434,0.0,0.0,0.1,0.0
2019-03-04,0.091675,0.09403409453367366,0.0,0.0,0.1,0.0
2019-03-05,0.091675,0.09378279640267616,0.0,0.0,0.1,0.0
2019-03-06,0.091675,0.09363002245819717,0.0,0.0,0.1,0.0
2019-03-07,0.091675,0.0981723196777594,0.0,0.0,0.1,0.0
2019-03-08,0.091675,0.09920813134598437,0.0,0.0,0.1,0.0
2019-03-11,0.101224,0.10606821183682698,0.182016253966081,0.01930613858341998,0.1,0.1930613858341998
2019-03-12,0.101224,0.10879898390370599,0.18371738041738717,0.019988264314862336,0.1,0.19988264314862336
2019-03-13,0.101224,0.10884097833541316,0.18446604092981972,0.020077464364461946,0.1,0.20077464364461944
2019-03-14,0.101224,0.1141177677615286,0.1869461632446324,0.021333878841059774,0.1,0.21333878841059772
2019-03-15,0.101224,0.11074948332883036,0.18770994263648616,0.020788779162675228,0.1,0.20788779162675228
2019-03-18,0.101224,0.09467558205842894,0.18900099095341208,0.01789377882813415,0.1,0.1789377882813415
2019-03-19,0.101224,0.0948325308330008,0.1887810405341653,0.017902583847142207,0.1,0.17902583847142206
2019-03-20,0.101224,0.09491491845272403,0.18905040346446758,0.017943703628284517,0.1,0.17943703628284516
2019-03-21,0.101224,0.09704022484286687,0.18829136140742125,0.018271836046945662,0.1,0.1827183604694566
2019-03-22,0.101224,0.0973459273462409,0.18980586170226016,0.018476827623158866,0.1,0.18476827623158865
2019-03-25,0.101224,0.09243979745956352,0.1883960365795019,0.017415291463593677,0.1,0.17415291463593677
2019-03-26,0.101224,0.09293713583359123,0.1896307729742056,0.017623740906132647,0.1,0.17623740906132646
2019-03-27,0.101224,0.08841128116222728,0.18955320933085273,0.016758642085352545,0.1,0.16758642085352543
2019-03-28,0.101224,0.08122569257882283,0.1913277474489237,0.015540728796084929,0.1,0.1554072879608493
2019-03-29,0.101224,0.08095383879133876,0.1925414348938823,0.015586968281052396,0.1,0.15586968281052396
2019-04-01,0.101224,0.0847251344188988,0.19525540128457253,0.016543040119851433,0.1,0.16543040119851432
2019-04-02,0.101224,0.08404003961035977,0.19646976950542444,0.016511327211474126,0.1,0.16511327211474125
2019-04-03,0.101224,0.08897942531819036,0.1944527264609879,0.017302291852053973,0.1,0.17302291852053972
2019-04-04,0.101224,0.08802403631325147,0.1945452586171865,0.01712465890909012,0.1,0.17124658909090118
2019-04-05,0.101224,0.09273397740301934,0.19310322112178915,0.017907229743958242,0.1,0.17907229743958242
2019-04-08,0.101224,0.0944752421051444,0.19257194010687487,0.01819328066425437,0.1,0.1819328066425437
2019-04-09,0.101224,0.09309082935790035,0.19485361404230342,0.018139084534582243,0.1,0.18139084534582242
2019-04-10,0.101224,0.0915028533198652,0.1959339309577856,0.017928513744814852,0.1,0.1792851374481485
2019-04-11,0.101224,0.09372646082592292,0.19514060735331695,0.01828983849064747,0.1,0.1828983849064747
2019-04-12,0.101224,0.09117142489359957,0.19391317583121784,0.017679340546175246,0.1,0.17679340546175246
2019-04-15,0.101224,0.0908982903669869,0.1941440852846059,0.017647365437233175,0.1,0.17647365437233173
2019-04-16,0.101224,0.09328376504478887,0.19264407195923847,0.017970564345917,0.1,0.17970564345917
2019-04-17,0.101224,0.09413383933062057,0.0,0.0,0.1,0.0
2019-04-18,0.101224,0.09437878695717936,0.0,0.0,0.1,0.0
2019-04-19,0.101224,0.09611757752423167,0.0,0.0,0.1,0.0
2019-04-22,0.101224,0.09479245143536463,0.0,0.0,0.1,0.0
2019-04-23,0.101224,0.10377327539388798,0.0,0.0,0.1,0.0
2019-04-24,0.101224,0.10261797133532644,0.0,0.0,0.1,0.0
2019-04-25,0.101224,0.10256262051533048,0.0,0.0,0.1,0.0
2019-04-26,0.101224,0.09979198113002337,0.0,0.0,0.1,0.0
2019-04-29,0.246775,0.1044219176577279,0.11614320582886918,0.012127896275566721,0.1,0.12127896275566721
2019-04-30,0.246775,0.10490277059516691,0.0,0.0,0.1,0.0
2019-05-01,0.246775,0.10325214013601577,0.0,0.0,0.1,0.0
2019-05-02,0.246775,0.1004204860878345,0.0,0.0,0.1,0.0
2019-05-03,0.246775,0.10472769657714392,0.0,0.0,0.1,0.0
2019-05-06,0.246775,0.10818251422879907,0.0,0.0,0.1,0.0
2019-05-07,0.246775,0.10816434228433246,0.0,0.0,0.1,0.0
2019-05-08,0.25134,0.10464043228354698,0.12711353602415912,0.013301215358658231,0.1,0.1330121535865823
2019-05-09,0.25134,0.10389029704199723,0.12673797240625034,0.013166845599785797,0.1,0.13166845599785795
2019-05-10,0.25134,0.10493884157157644,0.12755234609014346,0.013385195438436453,0.1,0.1338519543843645
2019-05-13,0.25134,0.10533346409049105,0.12859413134965528,0.013545265316766803,0.1,0.13545265316766802
2019-05-14,0.25134,0.10541532681366268,0.12891346308003435,0.013589454841262859,0.1,0.13589454841262857
2019-05-15,0.25134,0.10180613605288023,0.1292350120452758,0.013156917219076964,0.1,0.13156917219076963
2019-05-16,0.25134,0.10039333154307797,0.12958901875640802,0.01300987332435422,0.1,0.1300987332435422
2019-05-17,0.25134,0.10251718056461663,0.12894961792334292,0.01321955126438567,0.1,0.1321955126438567
2019-05-20,0.25134,0.09998168321778651,0.1289372194384568,0.012891360228878013,0.1,0.12891360228878013
