,long_exposure,short_exposure,gross_exposure,net_exposure
2018-05-08,0.0,0.12714786309526832,0.12714786309526832,-0.12714786309526832
2018-05-09,0.0,0.12717783222506016,0.12717783222506016,-0.12717783222506016
2018-05-10,0.0,0.12692870171297232,0.12692870171297232,-0.12692870171297232
2018-05-11,0.0,0.12697472550756383,0.12697472550756383,-0.12697472550756383
2018-05-14,0.0,0.0,0.0,0.0
2018-05-15,0.14350557298575553,0.0,0.14350557298575553,0.14350557298575553
2018-05-16,0.14263068008358795,0.0,0.14263068008358795,0.14263068008358795
2018-05-17,0.1419979803102902,0.0,0.1419979803102902,0.1419979803102902
2018-05-18,0.14238813227960576,0.0,0.14238813227960576,0.14238813227960576
2018-05-21,0.1418233313679578,0.0,0.1418233313679578,0.1418233313679578
2018-05-22,0.14164463720640294,0.0,0.14164463720640294,0.14164463720640294
2018-05-23,0.14269289698312268,0.0,0.14269289698312268,0.14269289698312268
2018-05-24,0.14252934635769302,0.0,0.14252934635769302,0.14252934635769302
2018-05-25,0.1431691232784313,0.0,0.1431691232784313,0.1431691232784313
2018-05-28,0.1425810983585778,0.0,0.1425810983585778,0.1425810983585778
2018-05-29,0.14252821733971724,0.0,0.14252821733971724,0.14252821733971724
2018-05-30,0.1419304013027252,0.0,0.1419304013027252,0.1419304013027252
2018-05-31,0.14178015942439823,0.0,0.14178015942439823,0.14178015942439823
2018-06-01,0.14249247570868245,0.0,0.14249247570868245,0.14249247570868245
2018-06-04,0.14132786648108958,0.0,0.14132786648108958,0.14132786648108958
2018-06-05,0.14174177030678117,0.0,0.14174177030678117,0.14174177030678117
2018-06-06,0.14201283193549066,0.0,0.14201283193549066,0.14201283193549066
2018-06-07,0.14167627554641413,0.0,0.14167627554641413,0.14167627554641413
2018-06-08,0.1407211798629096,0.0,0.1407211798629096,0.1407211798629096
2018-06-11,0.14087031173019116,0.0,0.14087031173019116,0.14087031173019116
2018-06-12,0.14058288403250765,0.0,0.14058288403250765,0.14058288403250765
2018-06-13,0.14084841969584158,0.0,0.14084841969584158,0.14084841969584158
2018-06-14,0.14096113148105757,0.0,0.14096113148105757,0.14096113148105757
2018-06-15,0.0,0.0,0.0,0.0
2018-06-18,0.0,0.0,0.0,0.0
2018-06-19,0.0,0.0,0.0,0.0
2018-06-20,0.0,0.0,0.0,0.0
2018-06-21,0.0,0.0,0.0,0.0
2018-06-22,0.0,0.12972715562784812,0.12972715562784812,-0.12972715562784812
2018-06-25,0.0,0.13058187061131513,0.13058187061131513,-0.13058187061131513
2018-06-26,0.0,0.13101690066895488,0.13101690066895488,-0.13101690066895488
2018-06-27,0.0,0.13244508279084172,0.13244508279084172,-0.13244508279084172
2018-06-28,0.0,0.13149907168468963,0.13149907168468963,-0.13149907168468963
2018-06-29,0.0,0.1310478348148104,0.1310478348148104,-0.1310478348148104
2018-07-02,0.0,0.13034449554690697,0.13034449554690697,-0.13034449554690697
2018-07-03,0.0,0.13011798879874328,0.13011798879874328,-0.13011798879874328
2018-07-04,0.0,0.0,0.0,0.0
2018-07-05,0.0,0.0,0.0,0.0
2018-07-06,0.0,0.0,0.0,0.0
2018-07-09,0.0,0.0,0.0,0.0
2018-07-10,0.0,0.0,0.0,0.0
2018-07-11,0.0,0.0,0.0,0.0
2018-07-12,0.0,0.0,0.0,0.0
2018-07-13,0.0,0.0,0.0,0.0
2018-07-16,0.0,0.15406798400017302,0.15406798400017302,-0.15406798400017302
2018-07-17,0.0,0.15465359045090074,0.15465359045090074,-0.15465359045090074
2018-07-18,0.0,0.1537393055662873,0.1537393055662873,-0.1537393055662873
2018-07-19,0.0,0.15162874606452106,0.15162874606452106,-0.15162874606452106
2018-07-20,0.0,0.15204958844769495,0.15204958844769495,-0.15204958844769495
2018-07-23,0.0,0.1513372076231123,0.1513372076231123,-0.1513372076231123
2018-07-24,0.0,0.15104269293303926,0.15104269293303926,-0.15104269293303926
2018-07-25,0.0,0.0,0.0,0.0
2018-07-26,0.0,0.0,0.0,0.0
2018-07-27,0.0,0.0,0.0,0.0
2018-07-30,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0
2018-08-02,0.0,0.0,0.0,0.0
2018-08-03,0.0,0.0,0.0,0.0
2018-08-06,0.0,0.0,0.0,0.0
2018-08-07,0.0,0.0,0.0,0.0
2018-08-08,0.0,0.0,0.0,0.0
2018-08-09,0.0,0.0,0.0,0.0
2018-08-10,0.0,0.0,0.0,0.0
2018-08-13,0.0,0.0,0.0,0.0
2018-08-14,0.0,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0,0.0
2018-08-16,0.0,0.0,0.0,0.0
2018-08-17,0.0,0.0,0.0,0.0
2018-08-20,0.0,0.0,0.0,0.0
2018-08-21,0.0,0.0,0.0,0.0
2018-08-22,0.0,0.0,0.0,0.0
2018-08-23,0.0,0.10371501534515033,0.10371501534515033,-0.10371501534515033
2018-08-24,0.0,0.10369901040092719,0.10369901040092719,-0.10369901040092719
2018-08-27,0.0,0.10376260148115726,0.10376260148115726,-0.10376260148115726
2018-08-28,0.0,0.10340494663315995,0.10340494663315995,-0.10340494663315995
2018-08-29,0.0,0.10380243247873124,0.10380243247873124,-0.10380243247873124
2018-08-30,0.0,0.10358156693539201,0.10358156693539201,-0.10358156693539201
2018-08-31,0.0,0.0,0.0,0.0
2018-09-03,0.0,0.0,0.0,0.0
2018-09-04,0.0,0.0,0.0,0.0
2018-09-05,0.0,0.0,0.0,0.0
2018-09-06,0.0,0.0,0.0,0.0
2018-09-07,0.0,0.0,0.0,0.0
2018-09-10,0.0,0.0,0.0,0.0
2018-09-11,0.0,0.14367929900920975,0.14367929900920975,-0.14367929900920975
2018-09-12,0.0,0.14402752927305462,0.14402752927305462,-0.14402752927305462
2018-09-13,0.0,0.14375338609312338,0.14375338609312338,-0.14375338609312338
2018-09-14,0.0,0.14498216410014464,0.14498216410014464,-0.14498216410014464
2018-09-17,0.0,0.14554323214969297,0.14554323214969297,-0.14554323214969297
2018-09-18,0.0,0.1472237666182946,0.1472237666182946,-0.1472237666182946
2018-09-19,0.0,0.14754496851567606,0.14754496851567606,-0.14754496851567606
2018-09-20,0.0,0.14644118132439787,0.14644118132439787,-0.14644118132439787
2018-09-21,0.0,0.14520325463925282,0.14520325463925282,-0.14520325463925282
2018-09-24,0.0,0.14699581852194415,0.14699581852194415,-0.14699581852194415
2018-09-25,0.0,0.14888801972530044,0.14888801972530044,-0.14888801972530044
2018-09-26,0.0,0.14884062611011298,0.14884062611011298,-0.14884062611011298
2018-09-27,0.0,0.14858453382338283,0.14858453382338283,-0.14858453382338283
2018-09-28,0.0,0.15022772573472137,0.15022772573472137,-0.15022772573472137
2018-10-01,0.0,0.1492220269017505,0.1492220269017505,-0.1492220269017505
2018-10-02,0.0,0.1484409199827251,0.1484409199827251,-0.1484409199827251
2018-10-03,0.0,0.1492377360195748,0.1492377360195748,-0.1492377360195748
2018-10-04,0.0,0.14896914565641167,0.14896914565641167,-0.14896914565641167
2018-10-05,0.0,0.14910088019608336,0.14910088019608336,-0.14910088019608336
2018-10-08,0.0,0.1490699314417795,0.1490699314417795,-0.1490699314417795
2018-10-09,0.0,0.14955479620344853,0.14955479620344853,-0.14955479620344853
2018-10-10,0.0,0.15115378176463892,0.15115378176463892,-0.15115378176463892
2018-10-11,0.0,0.15138775873865606,0.15138775873865606,-0.15138775873865606
2018-10-12,0.0,0.1522031334621686,0.1522031334621686,-0.1522031334621686
2018-10-15,0.0,0.1502012479398923,0.1502012479398923,-0.1502012479398923
2018-10-16,0.0,0.1502889861979352,0.1502889861979352,-0.1502889861979352
2018-10-17,0.0,0.14955467735927472,0.14955467735927472,-0.14955467735927472
2018-10-18,0.0,0.0,0.0,0.0
2018-10-19,0.0,0.0,0.0,0.0
2018-10-22,0.10871630965923652,0.0,0.10871630965923652,0.10871630965923652
2018-10-23,0.10932782128779536,0.0,0.10932782128779536,0.10932782128779536
2018-10-24,0.10863272142566797,0.0,0.10863272142566797,0.10863272142566797
2018-10-25,0.1087280200211422,0.0,0.1087280200211422,0.1087280200211422
2018-10-26,0.10852419873158418,0.0,0.10852419873158418,0.10852419873158418
2018-10-29,0.1084114398361999,0.0,0.1084114398361999,0.1084114398361999
2018-10-30,0.10907207722431543,0.0,0.10907207722431543,0.10907207722431543
2018-10-31,0.10946418388654107,0.0,0.10946418388654107,0.10946418388654107
2018-11-01,0.0,0.0,0.0,0.0
2018-11-02,0.0,0.0,0.0,0.0
2018-11-05,0.0,0.0,0.0,0.0
2018-11-06,0.0,0.0,0.0,0.0
2018-11-07,0.0,0.0,0.0,0.0
2018-11-08,0.0,0.0,0.0,0.0
2018-11-09,0.0,0.0,0.0,0.0
2018-11-12,0.0,0.0,0.0,0.0
2018-11-13,0.0,0.0,0.0,0.0
2018-11-14,0.0,0.1704101937577326,0.1704101937577326,-0.1704101937577326
2018-11-15,0.0,0.1728353517238683,0.1728353517238683,-0.1728353517238683
2018-11-16,0.0,0.17196230383523972,0.17196230383523972,-0.17196230383523972
2018-11-19,0.0,0.17177614217432163,0.17177614217432163,-0.17177614217432163
2018-11-20,0.0,0.17017834572291798,0.17017834572291798,-0.17017834572291798
2018-11-21,0.0,0.16963286361294988,0.16963286361294988,-0.16963286361294988
2018-11-22,0.0,0.17016826722854847,0.17016826722854847,-0.17016826722854847
2018-11-23,0.0,0.1717769186568296,0.1717769186568296,-0.1717769186568296
2018-11-26,0.0,0.17105915188816231,0.17105915188816231,-0.17105915188816231
2018-11-27,0.0,0.17043448541522022,0.17043448541522022,-0.17043448541522022
2018-11-28,0.0,0.0,0.0,0.0
2018-11-29,0.0,0.0,0.0,0.0
2018-11-30,0.0,0.0,0.0,0.0
2018-12-03,0.0,0.0,0.0,0.0
2018-12-04,0.10458863638152073,0.0,0.10458863638152073,0.10458863638152073
2018-12-05,0.10461059225302898,0.0,0.10461059225302898,0.10461059225302898
2018-12-06,0.10370118856148267,0.0,0.10370118856148267,0.10370118856148267
2018-12-07,0.10295975467686945,0.0,0.10295975467686945,0.10295975467686945
2018-12-10,0.10422034853011168,0.0,0.10422034853011168,0.10422034853011168
2018-12-11,0.1035756539287381,0.0,0.1035756539287381,0.1035756539287381
2018-12-12,0.10304015640553378,0.0,0.10304015640553378,0.10304015640553378
2018-12-13,0.10413787017819637,0.0,0.10413787017819637,0.10413787017819637
2018-12-14,0.0,0.0,0.0,0.0
2018-12-17,0.0,0.0,0.0,0.0
2018-12-18,0.0,0.0,0.0,0.0
2018-12-19,0.0,0.0,0.0,0.0
2018-12-20,0.0,0.0,0.0,0.0
2018-12-21,0.0,0.0,0.0,0.0
2018-12-24,0.0,0.0,0.0,0.0
2018-12-25,0.0,0.0,0.0,0.0
2018-12-26,0.0,0.10406597099707003,0.10406597099707003,-0.10406597099707003
2018-12-27,0.0,0.10389872249290433,0.10389872249290433,-0.10389872249290433
2018-12-28,0.0,0.10389838554792707,0.10389838554792707,-0.10389838554792707
2018-12-31,0.0,0.1030478227915387,0.1030478227915387,-0.1030478227915387
2019-01-01,0.0,0.10297634874076483,0.10297634874076483,-0.10297634874076483
2019-01-02,0.0,0.10288571824487122,0.10288571824487122,-0.10288571824487122
2019-01-03,0.0,0.1031348921000719,0.1031348921000719,-0.1031348921000719
2019-01-04,0.0,0.10284726572684448,0.10284726572684448,-0.10284726572684448
2019-01-07,0.0,0.1032598127834957,0.1032598127834957,-0.1032598127834957
2019-01-08,0.0,0.10404643678237964,0.10404643678237964,-0.10404643678237964
2019-01-09,0.0,0.10424566987699452,0.10424566987699452,-0.10424566987699452
2019-01-10,0.0,0.10458130022310687,0.10458130022310687,-0.10458130022310687
2019-01-11,0.0,0.10471064512002022,0.10471064512002022,-0.10471064512002022
2019-01-14,0.0,0.10480328850585792,0.10480328850585792,-0.10480328850585792
2019-01-15,0.0,0.1043955066615721,0.1043955066615721,-0.1043955066615721
2019-01-16,0.0,0.10470718924568101,0.10470718924568101,-0.10470718924568101
2019-01-17,0.0,0.10473220984262505,0.10473220984262505,-0.10473220984262505
2019-01-18,0.0,0.10629042632187781,0.10629042632187781,-0.10629042632187781
2019-01-21,0.0,0.10750205529112655,0.10750205529112655,-0.10750205529112655
2019-01-22,0.0,0.10787363561626671,0.10787363561626671,-0.10787363561626671
2019-01-23,0.0,0.10742311972577495,0.10742311972577495,-0.10742311972577495
2019-01-24,0.0,0.10672676299663461,0.10672676299663461,-0.10672676299663461
2019-01-25,0.0,0.10766996765453293,0.10766996765453293,-0.10766996765453293
2019-01-28,0.0,0.10795380488233366,0.10795380488233366,-0.10795380488233366
2019-01-29,0.0,0.10839505152608805,0.10839505152608805,-0.10839505152608805
2019-01-30,0.0,0.10724035283365077,0.10724035283365077,-0.10724035283365077
2019-01-31,0.0,0.10799902408829569,0.10799902408829569,-0.10799902408829569
2019-02-01,0.0,0.1084219239460483,0.1084219239460483,-0.1084219239460483
2019-02-04,0.0,0.10771988092863627,0.10771988092863627,-0.10771988092863627
2019-02-05,0.0,0.10747805417309361,0.10747805417309361,-0.10747805417309361
2019-02-06,0.0,0.10776202957457,0.10776202957457,-0.10776202957457
2019-02-07,0.0,0.10789519878009456,0.10789519878009456,-0.10789519878009456
2019-02-08,0.0,0.10778134315490337,0.10778134315490337,-0.10778134315490337
2019-02-11,0.0,0.10780272615754176,0.10780272615754176,-0.10780272615754176
2019-02-12,0.0,0.10771774914033169,0.10771774914033169,-0.10771774914033169
2019-02-13,0.0,0.10792264271762464,0.10792264271762464,-0.10792264271762464
2019-02-14,0.0,0.10908074609961786,0.10908074609961786,-0.10908074609961786
2019-02-15,0.0,0.0,0.0,0.0
2019-02-18,0.0,0.0,0.0,0.0
2019-02-19,0.0,0.0,0.0,0.0
2019-02-20,0.0,0.0,0.0,0.0
2019-02-21,0.0,0.0,0.0,0.0
2019-02-22,0.16336711617338182,0.0,0.16336711617338182,0.16336711617338182
2019-02-25,0.16374579061188463,0.0,0.16374579061188463,0.16374579061188463
2019-02-26,0.0,0.0,0.0,0.0
2019-02-27,0.0,0.0,0.0,0.0
2019-02-28,0.0,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,0.0
2019-03-04,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,0.0
2019-03-11,0.0,0.182016253966081,0.182016253966081,-0.182016253966081
2019-03-12,0.0,0.18371738041738717,0.18371738041738717,-0.18371738041738717
2019-03-13,0.0,0.18446604092981972,0.18446604092981972,-0.18446604092981972
2019-03-14,0.0,0.1869461632446324,0.1869461632446324,-0.1869461632446324
2019-03-15,0.0,0.18770994263648616,0.18770994263648616,-0.18770994263648616
2019-03-18,0.0,0.18900099095341208,0.18900099095341208,-0.18900099095341208
2019-03-19,0.0,0.1887810405341653,0.1887810405341653,-0.1887810405341653
2019-03-20,0.0,0.18905040346446758,0.18905040346446758,-0.18905040346446758
2019-03-21,0.0,0.18829136140742125,0.18829136140742125,-0.18829136140742125
2019-03-22,0.0,0.18980586170226016,0.18980586170226016,-0.18980586170226016
2019-03-25,0.0,0.1883960365795019,0.1883960365795019,-0.1883960365795019
2019-03-26,0.0,0.1896307729742056,0.1896307729742056,-0.1896307729742056
2019-03-27,0.0,0.18955320933085273,0.18955320933085273,-0.18955320933085273
2019-03-28,0.0,0.1913277474489237,0.1913277474489237,-0.1913277474489237
2019-03-29,0.0,0.1925414348938823,0.1925414348938823,-0.1925414348938823
2019-04-01,0.0,0.19525540128457253,0.19525540128457253,-0.19525540128457253
2019-04-02,0.0,0.19646976950542444,0.19646976950542444,-0.19646976950542444
2019-04-03,0.0,0.1944527264609879,0.1944527264609879,-0.1944527264609879
2019-04-04,0.0,0.1945452586171865,0.1945452586171865,-0.1945452586171865
2019-04-05,0.0,0.19310322112178915,0.19310322112178915,-0.19310322112178915
2019-04-08,0.0,0.19257194010687487,0.19257194010687487,-0.19257194010687487
2019-04-09,0.0,0.19485361404230342,0.19485361404230342,-0.19485361404230342
2019-04-10,0.0,0.1959339309577856,0.1959339309577856,-0.1959339309577856
2019-04-11,0.0,0.19514060735331695,0.19514060735331695,-0.19514060735331695
2019-04-12,0.0,0.19391317583121784,0.19391317583121784,-0.19391317583121784
2019-04-15,0.0,0.1941440852846059,0.1941440852846059,-0.1941440852846059
2019-04-16,0.0,0.19264407195923847,0.19264407195923847,-0.19264407195923847
2019-04-17,0.0,0.0,0.0,0.0
2019-04-18,0.0,0.0,0.0,0.0
2019-04-19,0.0,0.0,0.0,0.0
2019-04-22,0.0,0.0,0.0,0.0
2019-04-23,0.0,0.0,0.0,0.0
2019-04-24,0.0,0.0,0.0,0.0
2019-04-25,0.0,0.0,0.0,0.0
2019-04-26,0.0,0.0,0.0,0.0
2019-04-29,0.0,0.11614320582886918,0.11614320582886918,-0.11614320582886918
2019-04-30,0.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,0.0
2019-05-02,0.0,0.0,0.0,0.0
2019-05-03,0.0,0.0,0.0,0.0
2019-05-06,0.0,0.0,0.0,0.0
2019-05-07,0.0,0.0,0.0,0.0
2019-05-08,0.0,0.12711353602415912,0.12711353602415912,-0.12711353602415912
2019-05-09,0.0,0.12673797240625034,0.12673797240625034,-0.12673797240625034
2019-05-10,0.0,0.12755234609014346,0.12755234609014346,-0.12755234609014346
2019-05-13,0.0,0.12859413134965528,0.12859413134965528,-0.12859413134965528
2019-05-14,0.0,0.12891346308003435,0.12891346308003435,-0.12891346308003435
2019-05-15,0.0,0.1292350120452758,0.1292350120452758,-0.1292350120452758
2019-05-16,0.0,0.12958901875640802,0.12958901875640802,-0.12958901875640802
2019-05-17,0.0,0.12894961792334292,0.12894961792334292,-0.12894961792334292
2019-05-20,0.0,0.1289372194384568,0.1289372194384568,-0.1289372194384568
2019-05-21,0.0,0.12892046133977042,0.12892046133977042,-0.12892046133977042
2019-05-22,0.0,0.129372572333836,0.129372572333836,-0.129372572333836
2019-05-23,0.0,0.13037023034012674,0.13037023034012674,-0.13037023034012674
2019-05-24,0.0,0.12955502106122288,0.12955502106122288,-0.12955502106122288
2019-05-27,0.0,0.1295623303383228,0.1295623303383228,-0.1295623303383228
2019-05-28,0.0,0.13098895489548815,0.13098895489548815,-0.13098895489548815
2019-05-29,0.0,0.13044776104996053,0.13044776104996053,-0.13044776104996053
2019-05-30,0.0,0.12983980220192023,0.12983980220192023,-0.12983980220192023
2019-05-31,0.0,0.13013560353251058,0.13013560353251058,-0.13013560353251058
2019-06-03,0.0,0.13100156567542648,0.13100156567542648,-0.13100156567542648
2019-06-04,0.0,0.13113032412581543,0.13113032412581543,-0.13113032412581543
2019-06-05,0.0,0.13243893475809876,0.13243893475809876,-0.13243893475809876
2019-06-06,0.0,0.13333328220862192,0.13333328220862192,-0.13333328220862192
2019-06-07,0.0,0.13422070680614506,0.13422070680614506,-0.13422070680614506
2019-06-10,0.0,0.1348502801443102,0.1348502801443102,-0.1348502801443102
2019-06-11,0.0,0.13713132207783021,0.13713132207783021,-0.13713132207783021
2019-06-12,0.0,0.13706413662967923,0.13706413662967923,-0.13706413662967923
2019-06-13,0.0,0.13532774587157986,0.13532774587157986,-0.13532774587157986
2019-06-14,0.0,0.13694020344206825,0.13694020344206825,-0.13694020344206825
2019-06-17,0.0,0.13663756984539988,0.13663756984539988,-0.13663756984539988
2019-06-18,0.0,0.136862550803535,0.136862550803535,-0.136862550803535
2019-06-19,0.0,0.13821703408911587,0.13821703408911587,-0.13821703408911587
2019-06-20,0.0,0.13683824118632856,0.13683824118632856,-0.13683824118632856
2019-06-21,0.0,0.1357988771955366,0.1357988771955366,-0.1357988771955366
2019-06-24,0.0,0.13444795444450336,0.13444795444450336,-0.13444795444450336
2019-06-25,0.0,0.0,0.0,0.0
2019-06-26,0.0,0.0,0.0,0.0
2019-06-27,0.0,0.0,0.0,0.0
2019-06-28,0.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.0
2019-07-02,0.12235642801117894,0.0,0.12235642801117894,0.12235642801117894
2019-07-03,0.12247740838110258,0.0,0.12247740838110258,0.12247740838110258
2019-07-04,0.12225932742813321,0.0,0.12225932742813321,0.12225932742813321
2019-07-05,0.12264147556940377,0.0,0.12264147556940377,0.12264147556940377
2019-07-08,0.12318176022112942,0.0,0.12318176022112942,0.12318176022112942
2019-07-09,0.12335786181624467,0.0,0.12335786181624467,0.12335786181624467
2019-07-10,0.12393875380794082,0.0,0.12393875380794082,0.12393875380794082
2019-07-11,0.0,0.0,0.0,0.0
2019-07-12,0.0,0.0,0.0,0.0
2019-07-15,0.0,0.0,0.0,0.0
2019-07-16,0.0,0.0,0.0,0.0
2019-07-17,0.0,0.0,0.0,0.0
2019-07-18,0.0,0.1371427585833397,0.1371427585833397,-0.1371427585833397
2019-07-19,0.0,0.13515608329016343,0.13515608329016343,-0.13515608329016343
2019-07-22,0.0,0.1367046443979495,0.1367046443979495,-0.1367046443979495
2019-07-23,0.0,0.13521489117169425,0.13521489117169425,-0.13521489117169425
2019-07-24,0.0,0.0,0.0,0.0
2019-07-25,0.0,0.11146994699524282,0.11146994699524282,-0.11146994699524282
2019-07-26,0.15701531427253343,0.0,0.15701531427253343,0.15701531427253343
2019-07-29,0.15238487782907958,0.0,0.15238487782907958,0.15238487782907958
2019-07-30,0.14728299061707603,0.0,0.14728299061707603,0.14728299061707603
2019-07-31,0.13974466698413643,0.0,0.13974466698413643,0.13974466698413643
2019-08-01,0.1373627648186033,0.0,0.1373627648186033,0.1373627648186033
2019-08-02,0.13923803439044222,0.0,0.13923803439044222,0.13923803439044222
2019-08-05,0.13802931652467978,0.0,0.13802931652467978,0.13802931652467978
2019-08-06,0.13826086064631646,0.0,0.13826086064631646,0.13826086064631646
2019-08-07,0.1411731753824762,0.0,0.1411731753824762,0.1411731753824762
2019-08-08,0.14487358016773436,0.0,0.14487358016773436,0.14487358016773436
2019-08-09,0.14428877836031312,0.0,0.14428877836031312,0.14428877836031312
2019-08-12,0.14813846095333313,0.0,0.14813846095333313,0.14813846095333313
2019-08-13,0.14805054667900142,0.0,0.14805054667900142,0.14805054667900142
2019-08-14,0.14505695348392925,0.0,0.14505695348392925,0.14505695348392925
2019-08-15,0.14285604742183203,0.0,0.14285604742183203,0.14285604742183203
2019-08-16,0.13802614353864703,0.0,0.13802614353864703,0.13802614353864703
2019-08-19,0.13505484156932485,0.0,0.13505484156932485,0.13505484156932485
2019-08-20,0.13366493149173805,0.0,0.13366493149173805,0.13366493149173805
2019-08-21,0.13565630508449014,0.0,0.13565630508449014,0.13565630508449014
2019-08-22,0.1404174949485173,0.0,0.1404174949485173,0.1404174949485173
2019-08-23,0.13594556074086794,0.0,0.13594556074086794,0.13594556074086794
2019-08-26,0.1367487396362207,0.0,0.1367487396362207,0.1367487396362207
2019-08-27,0.1333596829928756,0.0,0.1333596829928756,0.1333596829928756
2019-08-28,0.13438787087276657,0.0,0.13438787087276657,0.13438787087276657
2019-08-29,0.13365933649698908,0.0,0.13365933649698908,0.13365933649698908
2019-08-30,0.12811194852857352,0.0,0.12811194852857352,0.12811194852857352
2019-09-02,0.13038611602638875,0.0,0.13038611602638875,0.13038611602638875
2019-09-03,0.12834473207042804,0.0,0.12834473207042804,0.12834473207042804
2019-09-04,0.1265269824365355,0.0,0.1265269824365355,0.1265269824365355
2019-09-05,0.12327611083984524,0.0,0.12327611083984524,0.12327611083984524
2019-09-06,0.12119922470318761,0.0,0.12119922470318761,0.12119922470318761
2019-09-09,0.12202145309862665,0.0,0.12202145309862665,0.12202145309862665
2019-09-10,0.12119561965246818,0.0,0.12119561965246818,0.12119561965246818
2019-09-11,0.12175231881289501,0.0,0.12175231881289501,0.12175231881289501
2019-09-12,0.12240050935953763,0.0,0.12240050935953763,0.12240050935953763
2019-09-13,0.12566156162656755,0.0,0.12566156162656755,0.12566156162656755
2019-09-16,0.12439589097460624,0.0,0.12439589097460624,0.12439589097460624
2019-09-17,0.12011238373822282,0.0,0.12011238373822282,0.12011238373822282
2019-09-18,0.12263767258323012,0.0,0.12263767258323012,0.12263767258323012
2019-09-19,0.1214283594020707,0.0,0.1214283594020707,0.1214283594020707
2019-09-20,0.12410609264444462,0.0,0.12410609264444462,0.12410609264444462
2019-09-23,0.124823618091898,0.0,0.124823618091898,0.124823618091898
2019-09-24,0.1241393586908858,0.0,0.1241393586908858,0.1241393586908858
2019-09-25,0.0,0.0,0.0,0.0
2019-09-26,0.0,0.12260651615969514,0.12260651615969514,-0.12260651615969514
2019-09-27,0.0,0.1295505668007692,0.1295505668007692,-0.1295505668007692
2019-09-30,0.0,0.12936553281984506,0.12936553281984506,-0.12936553281984506
2019-10-01,0.0,0.12951242281611763,0.12951242281611763,-0.12951242281611763
2019-10-02,0.0,0.13306279480283206,0.13306279480283206,-0.13306279480283206
2019-10-03,0.0,0.1294779743954233,0.1294779743954233,-0.1294779743954233
2019-10-04,0.0,0.13025959207911436,0.13025959207911436,-0.13025959207911436
2019-10-07,0.0,0.12972394943561133,0.12972394943561133,-0.12972394943561133
2019-10-08,0.0,0.1304365655840087,0.1304365655840087,-0.1304365655840087
2019-10-09,0.0,0.1269743899700475,0.1269743899700475,-0.1269743899700475
2019-10-10,0.0,0.0,0.0,0.0
